FID;OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;STRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLA;LICHT;OBJECTID_1
;158132.0;2;3;1;307;2019;2;4;4;3;0;3;2.0;0;1;0;0;0;0.0;1;563408.058625061060000;5936098.395517887500000;9.957501306000040;53.569916516000035;;;
;158133.0;2;4;6;414;2019;2;18;7;3;5;2;2.0;0;1;1;0;0;0.0;0;567189.843198694290000;5936821.671545712300000;10.014754683000035;53.575946042000055;;;
;158141.0;2;1;1;102;2019;2;12;3;3;6;4;0.0;0;1;0;1;0;0.0;0;565832.224816982630000;5933942.561291530700000;9.993647633000023;53.550242977000039;;;
;158144.0;2;5;18;526;2019;2;15;5;3;5;2;0.0;0;1;1;0;0;0.0;0;576465.146189101040000;5941223.597041338700000;10.155887673000052;53.614234800000077;;;
;158152.0;2;3;9;321;2019;2;18;5;3;3;2;2.0;1;1;1;0;0;0.0;0;560798.141741537490000;5938401.234901474800000;9.918544194000049;53.590921969000078;;;
;158156.0;2;5;3;511;2019;2;8;2;3;5;3;0.0;0;1;1;0;0;0.0;0;572791.808883594350000;5936193.634500794100000;10.099197190000041;53.569554485000026;;;
;158158.0;2;2;4;212;2019;2;18;5;3;5;3;1.0;0;1;1;0;0;0.0;0;560599.500635942440000;5934710.628852255600000;9.914827225000067;53.557775971000069;;;
;158159.0;2;4;12;431;2019;2;12;6;3;5;3;0.0;0;1;1;0;0;0.0;0;567739.883000001310000;5942653.221999999100000;10.024327669000058;53.628283920000058;;;
;158161.0;2;4;5;408;2019;2;14;3;3;5;3;0.0;0;1;1;0;0;0.0;0;567769.041299501430000;5940250.270891074100000;10.024245598000050;53.606684690000066;;;
;158164.0;2;1;4;112;2019;2;2;7;3;5;3;2.0;1;1;1;0;0;0.0;0;563366.817951287140000;5933661.925286166400000;9.956384616000037;53.548024140000052;;;
;158173.0;2;3;4;315;2019;2;18;4;3;6;4;2.0;0;1;0;1;0;0.0;0;564189.970906723290000;5936855.856842005600000;9.969462538000073;53.576628949000053;;;
;158178.0;2;4;10;429;2019;2;19;4;3;0;2;2.0;1;1;0;0;0;0.0;0;568892.676755414340000;5939593.594846772000000;10.041079758000024;53.600636591000068;;;
;158182.0;2;4;5;408;2019;2;17;2;2;5;3;1.0;0;1;1;0;0;0.0;0;567804.603798415510000;5940541.904915493000000;10.024846447000073;53.609301025000036;;;
;158188.0;2;4;8;419;2019;2;12;6;3;3;2;0.0;0;1;1;0;0;0.0;0;567902.091873569410000;5937363.235506134100000;10.025627553000049;53.580721424000046;;;
;158189.0;2;2;1;203;2019;2;11;7;3;6;7;0.0;0;1;0;1;0;0.0;0;562630.873234303670000;5933988.606379350600000;9.945344230000046;53.551048441000034;;;
;158191.0;2;5;2;507;2019;2;15;7;3;5;2;0.0;0;1;1;0;0;0.0;0;571668.505744654690000;5936963.174858657600000;10.082414658000062;53.576624950000053;;;
;158196.0;2;2;1;201;2019;2;8;2;3;4;2;0.0;0;1;0;0;0;0.0;1;562996.683022766370000;5933310.876781221500000;9.950728369000046;53.544913676000078;;;
;158198.0;2;1;16;137;2019;2;17;2;3;0;6;0.0;0;1;1;0;0;0.0;0;565607.177412160670000;5926420.103025833100000;9.988676233000035;53.482664516000057;;;
;158205.0;2;3;6;318;2019;2;7;6;2;6;6;0.0;0;1;0;1;0;0.0;0;563259.161730239170000;5940305.989533327500000;9.956106437000074;53.607749340000055;;;
;158207.0;2;1;1;102;2019;2;8;6;3;5;2;0.0;0;1;1;0;0;0.0;0;565319.778420054350000;5933600.721923291700000;9.985842812000044;53.547234778000075;;;
;158210.0;2;1;4;112;2019;2;10;4;2;0;7;0.0;1;1;1;0;0;0.0;0;563597.082588046790000;5933767.516673501600000;9.959880900000030;53.548945286000048;;;
;158213.0;2;2;1;205;2019;2;14;1;3;5;3;0.0;1;1;1;0;0;0.0;0;563293.913285313170000;5934452.752604067300000;9.955444541000077;53.555140369000071;;;
;158216.0;2;3;7;319;2019;2;19;5;3;5;2;2.0;0;1;1;0;0;0.0;0;560751.859495166690000;5943312.586420204500000;9.918802906000053;53.635067346000028;;;
;158217.0;2;4;4;407;2019;2;7;6;3;1;5;0.0;1;1;1;0;0;0.0;0;566832.597845068200000;5940583.590171104300000;10.010166335000065;53.609800548000067;;;
;158218.0;2;2;3;209;2019;2;16;3;3;6;2;0.0;0;1;0;1;0;0.0;0;562359.822633963080000;5935360.233167655800000;9.941527294000025;53.563408024000069;;;
;158223.0;2;2;1;204;2019;2;19;7;3;3;7;2.0;0;1;1;0;0;0.0;0;562514.985107658430000;5934535.596604809200000;9.943704670000045;53.555978257000049;;;
;158226.0;2;7;4;705;2019;2;13;4;3;5;3;0.0;0;1;1;0;0;0.0;0;565575.989046647210000;5922808.616900190700000;9.987452705000067;53.450210585000036;;;
;158231.0;2;5;18;526;2019;2;13;6;3;4;2;0.0;0;1;1;0;0;0.0;0;576338.732939189300000;5939394.887383438600000;10.153529211000034;53.597819195000056;;;
;158233.0;2;1;3;108;2019;2;17;1;3;3;2;0.0;0;1;1;0;0;0.0;0;565527.865484930570000;5934815.845520148100000;9.989237553000066;53.558129473000065;;;
;158237.0;2;6;1;601;2019;2;11;7;3;1;5;0.0;0;1;1;0;0;0.0;0;580125.178169086580000;5927584.847550153700000;10.207706023000071;53.491121933000045;;;
;158242.0;2;1;7;119;2019;2;15;4;3;3;2;0.0;0;1;1;0;0;0.0;0;568732.014164612630000;5934229.633070929000000;10.037471388000029;53.552451335000057;;;
;158244.0;2;4;4;407;2019;2;14;3;3;5;2;0.0;1;1;1;0;0;0.0;0;565803.688846556470000;5939711.621104160300000;9.994432979000067;53.602094267000041;;;
;158246.0;2;2;8;220;2019;2;16;6;3;5;3;0.0;1;1;1;0;0;0.0;0;556969.473367235620000;5939138.751146545600000;9.860842449000074;53.597980430000064;;;
;158249.0;2;1;3;105;2019;2;15;7;3;0;7;0.0;0;1;0;0;0;0.0;0;564502.197289160450000;5933574.502051441000000;9.973499979000053;53.547100198000066;;;
;158251.0;2;3;1;308;2019;2;8;4;3;5;3;0.0;1;1;1;0;0;0.0;0;563562.732636615630000;5936150.964102946200000;9.959847319000062;53.570370250000053;;;
;158257.0;2;5;10;518;2019;2;16;4;3;4;6;0.0;0;1;1;0;0;0.0;0;572908.172826251950000;5946788.465513188400000;10.103434331000074;53.664752275000069;;;
;158258.0;2;4;8;422;2019;2;15;2;3;5;3;0.0;0;1;1;0;0;0.0;0;568853.537749659270000;5936298.425382318000000;10.039761255000030;53.571027850000064;;;
;158260.0;2;3;1;309;2019;2;16;3;3;0;7;0.0;0;1;0;0;0;0.0;0;564100.898267678920000;5936410.818084245500000;9.968026114000054;53.572640156000034;;;
;158263.0;2;1;16;137;2019;2;6;5;3;2;6;2.0;0;1;1;0;0;0.0;1;566312.575642920100000;5925766.826509024900000;9.999166603000049;53.476704902000051;;;
;158269.0;2;5;17;525;2019;2;11;7;3;1;7;0.0;0;1;1;0;0;0.0;0;576685.442766811700000;5946594.889192825200000;10.160541334000072;53.662472355000034;;;
;158271.0;2;4;4;407;2019;2;11;2;3;1;6;0.0;0;1;1;0;0;0.0;0;566471.845859467980000;5940279.990870986100000;10.004649771000061;53.607117958000060;;;
;158272.0;2;4;13;432;2019;2;8;2;3;5;3;0.0;0;1;1;0;0;0.0;0;566039.813257162460000;5947430.545296041300000;9.999639495000054;53.671435294000048;;;
;158273.0;2;5;5;513;2019;2;16;2;3;5;2;0.0;0;1;1;0;0;0.0;0;574225.254206848330000;5937714.099237516500000;10.121200004000059;53.583017824000081;;;
;158278.0;2;2;8;220;2019;2;10;4;3;1;5;0.0;0;1;1;0;0;0.0;0;557365.135062833320000;5938246.867094075300000;9.866656324000076;53.589921467000067;;;
;158281.0;2;7;9;710;2019;2;14;3;3;5;3;0.0;0;1;1;0;0;0.0;0;562691.802775042130000;5923570.577865835300000;9.944180723000045;53.457409751000057;;;
;158284.0;2;4;13;432;2019;2;8;3;3;0;2;0.0;1;1;1;0;0;0.0;0;566857.338974659330000;5944963.699486328300000;10.011481250000031;53.649161764000041;;;
;158290.0;2;3;1;309;2019;2;10;5;3;5;3;0.0;0;1;1;0;0;0.0;0;564117.432303435170000;5935753.181177062900000;9.968140755000036;53.566727767000032;;;
;158292.0;2;3;9;321;2019;2;17;6;3;0;7;1.0;0;1;0;0;0;0.0;0;560943.937267523260000;5938430.856613429300000;9.920752362000030;53.591171262000046;;;
;158294.0;2;3;6;318;2019;2;15;4;3;5;3;0.0;0;1;1;0;0;0.0;0;564264.374000000770000;5944219.585000002800000;9.972104933000026;53.642799233000062;;;
;158304.0;2;5;6;514;2019;2;16;4;3;0;6;0.0;0;1;0;0;0;0.0;0;572935.858393537810000;5939308.747208500300000;10.102100054000061;53.597529632000033;;;
;158305.0;2;5;12;520;2019;2;9;2;2;5;3;0.0;0;1;1;0;0;0.0;0;569478.257985564880000;5944740.789432760300000;10.051075978000028;53.646816986000033;;;
;158307.0;2;2;8;220;2019;2;15;3;3;3;2;0.0;0;1;1;0;0;0.0;0;557337.735985864890000;5938989.133017312700000;9.866378904000044;53.596595581000031;;;
;158309.0;2;3;6;318;2019;2;8;6;3;6;7;0.0;0;1;0;1;0;0.0;0;562943.855211975980000;5941665.751934154000000;9.951616355000056;53.620007851000082;;;
;158318.0;2;4;2;404;2019;2;17;7;3;5;7;1.0;0;1;1;0;0;0.0;0;565227.810289273970000;5937806.775698903900000;9.985333256000047;53.585047036000049;;;
;158330.0;2;4;1;402;2019;3;19;6;3;1;5;1.0;0;1;1;0;0;0.0;0;564315.412643011660000;5937602.037863425900000;9.971510544000068;53.583319705000065;;;
;158332.0;2;1;4;111;2019;3;16;6;3;0;7;0.0;0;1;0;0;0;1.0;0;563816.284873223860000;5934602.482724368600000;9.963359279000031;53.556422798000028;;;
;158333.0;2;1;16;137;2019;2;8;2;3;5;2;0.0;0;1;1;0;0;0.0;0;565881.720000001600000;5930343.900000000400000;9.993637073000059;53.517894641000055;;;
;158334.0;2;1;16;137;2019;2;5;5;3;1;5;2.0;1;1;0;0;0;0.0;1;565160.979383269320000;5930970.281288407700000;9.982898835000071;53.523613965000038;;;
;158338.0;2;5;17;525;2019;2;13;5;3;2;6;0.0;0;1;1;0;0;0.0;0;576693.726735811680000;5944815.906561302000000;10.160227592000069;53.646484147000081;;;
;158341.0;2;1;2;103;2019;3;8;6;3;5;2;0.0;0;1;1;0;0;0.0;0;565944.024826912210000;5933180.083365794300000;9.995174050000060;53.543376372000068;;;
;158342.0;2;6;1;601;2019;2;7;3;3;5;3;0.0;0;1;0;0;0;0.0;1;580295.018169960940000;5928516.086944920900000;10.210503697000036;53.499464786000033;;;
;158347.0;2;7;14;715;2019;2;13;5;2;2;6;0.0;0;1;0;0;0;0.0;0;556713.534392994830000;5924942.225261278500000;9.854403047000062;53.470415253000056;;;
;158348.0;2;6;2;602;2019;2;17;5;3;5;2;1.0;0;1;1;0;0;0.0;0;579836.223833584230000;5927198.145381083700000;10.203253371000073;53.487690677000046;;;
;158350.0;2;5;7;515;2019;2;11;5;3;5;2;0.0;0;1;1;0;0;0.0;0;573651.381534558720000;5942354.370913669500000;10.113629773000071;53.624800007000033;;;
;158352.0;2;5;18;526;2019;2;17;5;2;6;7;0.0;0;1;0;1;0;0.0;0;576569.739560188730000;5939833.194883769400000;10.157126746000074;53.601724432000026;;;
;158356.0;2;1;5;114;2019;2;17;2;3;1;5;0.0;0;1;1;0;0;0.0;0;567232.386517696080000;5934240.090390432600000;10.014841539000031;53.552739502000065;;;
;158358.0;2;5;3;510;2019;2;16;2;3;6;3;0.0;0;1;0;1;0;0.0;0;570552.278743070550000;5936365.870898541100000;10.065424463000056;53.571408298000051;;;
;158361.0;2;3;8;320;2019;2;7;5;3;0;7;0.0;0;1;0;0;0;0.0;1;558941.193829491730000;5940332.931525481900000;9.890858245000061;53.608495022000056;;;
;158362.0;2;3;6;318;2019;2;18;5;3;4;6;2.0;0;1;1;0;0;0.0;0;563302.067167036240000;5940574.829178627600000;9.956809434000036;53.610160288000031;;;
;158366.0;2;3;6;318;2019;2;15;3;3;5;3;0.0;0;1;1;0;0;0.0;0;562509.914631694560000;5941535.066411569700000;9.945030576000022;53.618885319000071;;;
;158367.0;2;2;3;209;2019;2;17;5;3;6;4;0.0;0;1;0;1;0;0.0;0;562435.350582928400000;5935417.607115231500000;9.942678934000071;53.563914684000054;;;
;158375.0;2;5;6;514;2019;3;12;3;3;5;3;0.0;0;1;1;0;0;0.0;0;573713.076339215970000;5939712.148080989700000;10.113937188000023;53.601046197000073;;;
;158376.0;2;5;18;526;2019;3;20;3;2;5;3;2.0;1;1;1;0;0;0.0;0;577810.982985893260000;5940821.071204453700000;10.176126842000031;53.610419277000062;;;
;158378.0;2;5;11;519;2019;3;16;3;3;5;3;0.0;0;1;1;0;0;0.0;0;572204.704787084830000;5945508.140907863200000;10.092492188000051;53.653343877000054;;;
;158382.0;2;4;5;413;2019;3;9;3;3;5;3;0.0;0;1;1;0;0;0.0;0;566574.481959898960000;5937309.617528535400000;10.005566651000038;53.580409755000062;;;
;158385.0;2;3;1;303;2019;3;19;3;3;0;7;1.0;1;1;1;0;0;0.0;0;562872.747896387240000;5936909.486500250200000;9.949582324000062;53.577270475000034;;;
;158386.0;2;3;1;302;2019;3;8;3;3;5;3;0.0;0;1;1;0;0;0.0;0;562754.787893459200000;5937472.548437785400000;9.947914221000076;53.582345019000059;;;
;158396.0;2;5;8;516;2019;3;17;2;3;5;3;0.0;0;1;1;0;0;0.0;0;569830.369343469850000;5940223.126538353000000;10.055388226000048;53.606170086000077;;;
;158397.0;2;2;10;222;2019;3;13;2;3;5;3;0.0;1;1;1;0;0;0.0;0;555636.609728404320000;5934724.717059677500000;9.839917765000052;53.558452098000032;;;
;158398.0;2;2;1;205;2019;3;8;2;3;0;3;0.0;1;1;1;0;0;0.0;0;562847.918221204540000;5934011.352515040000000;9.948624366000047;53.551226933000066;;;
;158410.0;2;1;1;102;2019;3;13;1;3;5;3;0.0;0;1;0;0;0;0.0;0;565711.495519155640000;5933818.752850480400000;9.991799671000024;53.549145403000068;;;
;158412.0;2;1;11;128;2019;3;20;7;3;4;2;2.0;0;1;1;0;0;0.0;0;571990.425888287830000;5934242.942922374200000;10.086648861000072;53.552134264000074;;;
;158415.0;2;5;3;510;2019;3;17;7;3;5;3;0.0;0;1;1;0;0;0.0;0;570768.361122876410000;5936383.066309334700000;10.068690842000024;53.571533731000045;;;
;158420.0;2;3;5;317;2019;3;8;7;3;5;3;0.0;0;1;1;0;0;0.0;0;564136.091948692690000;5939322.354647574900000;9.969155990000047;53.598802579000051;;;
;158421.0;2;2;4;213;2019;3;11;7;3;0;3;0.0;0;1;1;0;0;0.0;0;561439.118879080750000;5934050.700743505700000;9.927370823000047;53.551747322000040;;;
;158426.0;2;1;7;120;2019;3;22;6;3;5;3;2.0;0;1;1;0;0;0.0;0;568008.932687507940000;5934378.023644717400000;10.026591092000047;53.553879109000036;;;
;158428.0;2;5;18;526;2019;3;13;6;3;3;2;0.0;0;1;1;0;0;0.0;0;575713.034412307660000;5939674.965062378000000;10.144144586000039;53.600426933000051;;;
;158434.0;2;4;4;407;2019;3;8;6;3;5;2;0.0;0;1;1;0;0;0.0;0;567366.528148286040000;5941147.203336622600000;10.018357112000047;53.614797403000068;;;
;158441.0;2;7;1;702;2019;3;18;5;3;5;3;1.0;0;1;1;0;0;0.0;0;565041.056089879010000;5923909.026861708600000;9.979626501000041;53.460166734000040;;;
;158449.0;2;5;9;517;2019;3;15;5;3;3;2;0.0;0;1;1;0;0;0.0;0;572129.535151349380000;5943390.788941709300000;10.090863879000040;53.634325980000028;;;
;158454.0;2;3;8;320;2019;3;6;5;3;5;3;0.0;0;1;1;0;0;0.0;0;559888.560948240570000;5938877.991992600300000;9.904895607000071;53.595311473000038;;;
;158456.0;2;3;3;314;2019;3;8;5;3;3;2;0.0;0;1;1;0;0;0.0;0;565703.620320172050000;5937566.951192364100000;9.992469179000068;53.582832285000052;;;
;158461.0;2;6;6;607;2019;3;19;4;3;4;2;2.0;0;1;1;0;0;0.0;0;578272.493248077110000;5918269.901405062500000;10.177469855000027;53.407688818000054;;;
;158467.0;2;5;2;507;2019;3;12;4;3;4;2;0.0;0;1;1;0;0;0.0;0;571010.451077084060000;5937269.077796272900000;10.072547519000068;53.579463589000056;;;
;158468.0;2;5;7;515;2019;3;14;4;3;3;2;0.0;0;1;1;0;0;0.0;0;571021.715493394060000;5940666.436104781900000;10.073491352000076;53.609993956000039;;;
;158470.0;2;5;9;517;2019;3;15;4;3;5;3;0.0;0;1;1;0;0;0.0;0;570310.803280605000000;5943137.215041255600000;10.063305934000027;53.632294588000036;;;
;158473.0;2;3;8;320;2019;3;19;4;3;5;3;2.0;0;1;1;0;0;0.0;0;559866.973552953450000;5940385.499061103900000;9.904859007000027;53.608862501000033;;;
;158474.0;2;1;5;114;2019;3;1;4;3;5;2;2.0;0;1;1;0;0;0.0;0;566507.760391891930000;5934715.579175943500000;10.004006665000077;53.557105115000070;;;
;158476.0;2;7;13;714;2019;3;20;3;3;5;3;2.0;0;1;1;0;0;0.0;0;558832.481503563930000;5925837.140239398900000;9.886488996000026;53.478225938000037;;;
;158477.0;2;6;5;606;2019;3;17;3;3;5;3;0.0;0;1;1;0;0;0.0;0;580090.091000000950000;5920648.009000003300000;10.205410121000057;53.428787720000059;;;
;158478.0;2;1;13;131;2019;3;18;3;3;0;7;1.0;0;1;0;0;0;0.0;0;572947.343209274110000;5930590.413456467900000;10.100238634000050;53.519177050000053;;;
;158483.0;2;5;9;517;2019;3;18;3;3;0;7;1.0;0;1;0;0;0;0.0;0;569911.808656289240000;5943610.683762589500000;10.057379494000031;53.636603059000038;;;
;158485.0;2;3;8;320;2019;3;16;3;3;4;2;0.0;0;1;1;0;0;0.0;0;559607.332227311100000;5940542.170015715100000;9.900965168000028;53.610300169000027;;;
;158488.0;2;3;9;321;2019;3;12;3;1;5;2;0.0;0;1;0;0;0;1.0;0;561985.584738057110000;5936407.893675658900000;9.936085680000076;53.572868071000073;;;
;158490.0;2;1;4;112;2019;3;14;3;3;5;2;0.0;0;1;1;0;0;0.0;0;564238.427957184610000;5933876.202774215500000;9.969581641000048;53.549844010000072;;;
;158492.0;2;7;10;711;2019;3;19;2;3;1;5;2.0;1;1;1;0;0;0.0;0;563592.089259572330000;5923836.107170473800000;9.957791285000042;53.459688286000073;;;
;158496.0;2;5;9;517;2019;3;17;2;3;3;2;0.0;1;1;1;0;0;0.0;0;570542.431861132380000;5943977.468524465300000;10.066998716000057;53.639814705000049;;;
;158497.0;2;4;13;432;2019;3;15;2;3;5;3;0.0;1;1;1;0;0;0.0;0;567772.191190936600000;5947252.575893692700000;10.025818947000062;53.669614161000027;;;
;158501.0;2;1;5;114;2019;3;16;2;3;1;5;2.0;0;1;1;0;0;0.0;0;566748.204666686240000;5934634.473239162900000;10.007618496000021;53.556345681000039;;;
;158519.0;2;1;3;105;2019;3;13;7;3;6;4;0.0;1;1;0;1;0;0.0;0;564522.798806675710000;5933375.404877379500000;9.973769784000069;53.545308320000061;;;
;158522.0;2;5;6;514;2019;3;15;6;3;5;3;0.0;0;1;0;0;0;0.0;0;572929.872552222570000;5939306.430239250900000;10.102009081000062;53.597509643000080;;;
;158524.0;2;5;5;513;2019;3;20;6;3;5;3;2.0;0;1;1;0;0;0.0;0;574596.026116865690000;5938150.481768764600000;10.126903787000060;53.586886900000081;;;
;158526.0;2;4;1;401;2019;3;16;6;3;3;5;0.0;1;1;1;0;0;0.0;0;564710.250206717290000;5937695.025937151200000;9.977493059000040;53.584106838000082;;;
;158528.0;2;3;1;308;2019;3;10;6;3;5;3;0.0;1;1;1;0;0;0.0;0;563861.968367537480000;5936121.064803635700000;9.964359199000057;53.570065199000055;;;
;158529.0;2;3;3;314;2019;3;15;6;3;1;5;0.0;1;1;1;0;0;0.0;0;565296.081350475550000;5937544.442052632600000;9.986309500000061;53.582680891000052;;;
;158530.0;2;1;3;108;2019;3;16;6;3;5;3;0.0;1;1;1;0;0;0.0;0;565783.593032157980000;5934781.305801821900000;9.993090223000024;53.557787070000074;;;
;158531.0;2;6;2;602;2019;3;10;5;3;5;3;0.0;1;1;1;0;0;0.0;0;580348.735405915420000;5927235.594316653900000;10.210985399000037;53.487949217000050;;;
;158532.0;2;1;6;118;2019;3;6;5;3;4;2;0.0;1;1;1;0;0;0.0;0;568838.034647036340000;5933600.583604721400000;10.038932937000027;53.546784103000050;;;
;158536.0;2;2;4;211;2019;3;9;5;2;5;2;0.0;1;1;1;0;0;0.0;0;561479.420041628180000;5934829.579186292400000;9.928132236000067;53.558742702000075;;;
;158537.0;2;3;2;312;2019;3;15;5;3;5;3;0.0;1;1;1;0;0;0.0;0;565314.194454881360000;5936154.427142642400000;9.986292248000041;53.570186262000050;;;
;158538.0;2;1;1;102;2019;3;17;5;3;3;6;1.0;1;1;1;0;0;0.0;0;565943.967583393680000;5933786.505562100600000;9.995301047000055;53.548826444000042;;;
;158541.0;2;5;18;526;2019;3;21;4;3;6;6;2.0;0;1;0;1;0;0.0;0;575971.072099904530000;5941016.180639734500000;10.148370055000044;53.612442701000077;;;
;158542.0;2;5;2;506;2019;3;16;4;3;5;3;0.0;1;1;1;0;0;0.0;0;570815.802839236330000;5937286.550851648700000;10.069612065000058;53.579646936000074;;;
;158546.0;2;4;7;416;2019;3;12;4;3;5;2;0.0;1;1;0;0;0;1.0;0;567850.867292173210000;5935495.783411517700000;10.024448199000062;53.563945031000060;;;
;158550.0;2;2;8;220;2019;3;12;4;3;5;2;0.0;1;1;1;0;0;0.0;0;556539.603646333330000;5939155.808990446900000;9.854350753000063;53.598180285000069;;;
;158552.0;2;3;8;320;2019;3;5;4;3;3;2;2.0;1;1;1;0;0;0.0;0;559855.347000001000000;5938016.913000000600000;9.904228582000030;53.587576394000052;;;
;158554.0;2;3;1;303;2019;3;10;4;3;1;5;0.0;1;1;1;0;0;0.0;0;562658.837784081700000;5937208.579176757500000;9.946412111000029;53.579984115000059;;;
;158558.0;2;2;4;213;2019;3;0;4;3;5;3;2.0;1;1;1;0;0;0.0;0;561440.305065051650000;5933899.372351337200000;9.927358988000037;53.550387131000036;;;
;158564.0;2;4;13;432;2019;3;9;3;3;5;3;0.0;0;1;1;0;0;0.0;0;566064.819675786420000;5948374.369338925900000;10.000218876000076;53.679914315000076;;;
;158568.0;2;2;8;220;2019;3;22;3;3;4;2;2.0;1;1;1;0;0;0.0;0;557994.924218712370000;5938103.514656059400000;9.876143135000064;53.588563802000067;;;
;158575.0;2;5;11;519;2019;3;6;2;3;5;2;1.0;1;1;1;0;0;0.0;0;570355.779574208890000;5947264.076850023100000;10.064920181000048;53.669376203000070;;;
;158578.0;2;4;6;415;2019;3;16;2;3;1;5;0.0;0;1;1;0;0;0.0;0;568461.307350994090000;5936561.723406065300000;10.033896948000063;53.573445464000031;;;
;158579.0;2;3;8;320;2019;3;7;2;3;5;3;0.0;1;1;1;0;0;0.0;0;559852.166703499850000;5938016.697283819300000;9.904180503000021;53.587574818000064;;;
;158587.0;2;5;4;512;2019;3;6;7;2;4;6;2.0;1;1;1;0;0;0.0;1;574349.578441511840000;5936135.017276974400000;10.122701522000057;53.568809273000056;;;
;158591.0;2;1;11;128;2019;3;4;7;3;9;1;2.0;0;1;1;0;0;0.0;0;571624.007869610560000;5933916.735997330400000;10.081044379000048;53.549252760000059;;;
;158596.0;2;5;6;514;2019;3;11;7;3;5;3;0.0;0;1;1;0;0;0.0;0;574975.115448774770000;5942243.589203300000000;10.133614055000066;53.623616580000032;;;
;158597.0;2;1;8;126;2019;3;7;6;3;5;3;1.0;1;1;1;0;0;0.0;0;570182.748895962720000;5933896.774626789600000;10.059290636000071;53.549267989000043;;;
;158604.0;2;4;5;410;2019;3;17;7;3;1;5;0.0;0;1;1;0;0;0.0;0;566788.243528603580000;5937885.769231507600000;10.008918146000042;53.585560540000074;;;
;158606.0;2;1;4;111;2019;3;12;6;3;6;6;0.0;0;1;0;1;0;0.0;0;563611.639405362310000;5933863.657664906200000;9.960120133000032;53.549807574000056;;;
;158617.0;2;2;4;214;2019;3;18;7;3;3;5;1.0;0;1;1;0;0;0.0;0;561647.599936464800000;5933909.784177284700000;9.930489426000065;53.550456408000059;;;
;158620.0;2;2;2;207;2019;3;12;7;3;0;7;0.0;0;1;1;0;0;0.0;0;563948.849561478940000;5935466.611392254000000;9.965536976000067;53.564172852000070;;;
;158621.0;2;3;3;314;2019;3;11;5;3;0;3;0.0;1;1;1;0;0;0.0;0;565502.261095181110000;5937465.811610784400000;9.989406870000039;53.581948511000064;;;
;158630.0;2;7;10;711;2019;3;17;4;3;0;7;1.0;1;1;0;0;0;0.0;0;564175.960000000890000;5924012.217000000200000;9.966619829000024;53.461200256000041;;;
;158641.0;2;5;7;515;2019;3;13;6;3;0;7;0.0;0;1;0;0;0;0.0;0;570949.835715029390000;5941321.822775295000000;10.072554373000060;53.615893606000043;;;
;158642.0;2;5;5;513;2019;3;18;4;3;5;2;2.0;1;1;1;0;0;0.0;0;573419.046939972790000;5937553.557068655300000;10.108986696000045;53.581688542000052;;;
;158643.0;2;5;9;517;2019;3;7;6;2;4;6;0.0;0;1;0;0;0;0.0;0;572935.466735946950000;5943466.594287650700000;10.103067831000033;53.634895553000035;;;
;158646.0;2;2;8;220;2019;3;16;6;3;5;3;0.0;0;1;0;0;0;0.0;1;557814.858515926640000;5937937.153181314500000;9.873392357000057;53.587088516000051;;;
;158650.0;2;1;4;109;2019;3;23;6;3;3;6;2.0;0;1;1;0;0;0.0;0;564370.760000001640000;5934827.419999998100000;9.971774547000052;53.558376674000044;;;
;158652.0;2;1;3;105;2019;3;16;6;3;6;6;0.0;0;1;1;1;0;0.0;0;564557.106388023120000;5933356.915420206300000;9.974283651000064;53.545137933000035;;;
;158656.0;2;3;6;318;2019;3;14;4;3;5;3;0.0;0;1;1;0;0;0.0;0;562689.473654339090000;5942201.093262607200000;9.947878865000064;53.624849612000048;;;
;158659.0;2;3;4;315;2019;3;12;4;3;1;5;0.0;0;1;1;0;0;0.0;0;564408.843132726850000;5937029.195218198000000;9.972803411000029;53.578159956000036;;;
;158660.0;2;5;6;514;2019;3;16;5;3;6;4;0.0;1;1;0;1;0;0.0;0;573321.401599287990000;5940789.179065709900000;10.108272897000063;53.610780234000060;;;
;158662.0;2;3;2;311;2019;3;19;4;3;3;2;2.0;1;1;1;0;0;0.0;0;564984.978593133390000;5935550.640715353200000;9.981196035000039;53.564800762000061;;;
;158663.0;2;5;7;515;2019;3;17;5;2;5;3;0.0;0;1;0;0;0;0.0;0;572033.715646601280000;5943122.481710089400000;10.089352905000055;53.631927939000036;;;
;158664.0;2;1;14;132;2019;3;8;3;2;5;3;0.0;0;1;1;0;0;0.0;0;569187.428058472460000;5932845.304397216100000;10.044038120000039;53.539950405000070;;;
;158666.0;2;5;2;507;2019;3;17;3;3;5;2;0.0;0;1;0;0;0;0.0;1;571493.553503766660000;5936900.096290195400000;10.079758412000047;53.576081940000051;;;
;158668.0;2;3;9;321;2019;3;18;5;3;5;3;0.0;0;1;1;0;0;0.0;0;561150.066588374790000;5939357.253587827100000;9.924047822000034;53.599473121000074;;;
;158674.0;2;2;5;217;2019;3;17;3;3;1;7;0.0;0;1;1;0;0;0.0;0;557819.265275798740000;5937134.928092856000000;9.873310280000055;53.579878032000067;;;
