,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,UIDENTSTLA,lat_short,long_short
158117,158118,2,6,12,613,2019,2,12,7,3,4,6,0,0,1,1,0,0,0.0,0,571704.757828211410000,5928100.063584970300000,10.080931215000021,53.496967106000056,,10.081,53.497
158122,158123,2,1,8,121,2019,2,18,4,3,6,4,0,0,1,0,1,0,0.0,0,569007.324428380470000,5934571.786621209200000,10.041701818000035,53.555490190000057,,10.042,53.555
158123,158124,2,4,11,430,2019,2,16,2,3,1,5,0,0,1,1,0,0,0.0,0,568677.285224392080000,5940567.874234076600000,10.038040127000045,53.609420746000069,,10.038,53.609
158125,158126,2,3,3,314,2019,2,21,3,3,5,3,2,0,1,1,0,0,0.0,0,565404.338640169240000,5937467.081105064600000,9.987928267000029,53.581972142000041,,9.988,53.582
158127,158128,2,1,5,113,2019,2,15,7,3,0,6,0,0,1,1,0,0,0.0,0,567040.559941125100000,5934824.292609458800000,10.012071797000033,53.558014366000066,,10.012,53.558
158128,158129,2,3,3,314,2019,2,14,6,3,5,3,0,0,1,1,0,0,0.0,0,565404.538344893600000,5937466.938395535600000,9.987931253000056,53.581970834000060,,9.988,53.582
158131,158132,2,3,1,307,2019,2,4,4,3,0,3,2,0,1,0,0,0,0.0,1,563408.058625061060000,5936098.395517887500000,9.957501306000040,53.569916516000035,,9.958,53.57
158132,158133,2,4,6,414,2019,2,18,7,3,5,2,2,0,1,1,0,0,0.0,0,567189.843198694290000,5936821.671545712300000,10.014754683000035,53.575946042000055,,10.015,53.576
158140,158141,2,1,1,102,2019,2,12,3,3,6,4,0,0,1,0,1,0,0.0,0,565832.224816982630000,5933942.561291530700000,9.993647633000023,53.550242977000039,,9.994,53.55
158143,158144,2,5,18,526,2019,2,15,5,3,5,2,0,0,1,1,0,0,0.0,0,576465.146189101040000,5941223.597041338700000,10.155887673000052,53.614234800000077,,10.156,53.614
158151,158152,2,3,9,321,2019,2,18,5,3,3,2,2,1,1,1,0,0,0.0,0,560798.141741537490000,5938401.234901474800000,9.918544194000049,53.590921969000078,,9.919,53.591
158155,158156,2,5,3,511,2019,2,8,2,3,5,3,0,0,1,1,0,0,0.0,0,572791.808883594350000,5936193.634500794100000,10.099197190000041,53.569554485000026,,10.099,53.57
158157,158158,2,2,4,212,2019,2,18,5,3,5,3,1,0,1,1,0,0,0.0,0,560599.500635942440000,5934710.628852255600000,9.914827225000067,53.557775971000069,,9.915,53.558
158158,158159,2,4,12,431,2019,2,12,6,3,5,3,0,0,1,1,0,0,0.0,0,567739.883000001310000,5942653.221999999100000,10.024327669000058,53.628283920000058,,10.024,53.628
158160,158161,2,4,5,408,2019,2,14,3,3,5,3,0,0,1,1,0,0,0.0,0,567769.041299501430000,5940250.270891074100000,10.024245598000050,53.606684690000066,,10.024,53.607
158163,158164,2,1,4,112,2019,2,2,7,3,5,3,2,1,1,1,0,0,0.0,0,563366.817951287140000,5933661.925286166400000,9.956384616000037,53.548024140000052,,9.956,53.548
158172,158173,2,3,4,315,2019,2,18,4,3,6,4,2,0,1,0,1,0,0.0,0,564189.970906723290000,5936855.856842005600000,9.969462538000073,53.576628949000053,,9.969,53.577
158177,158178,2,4,10,429,2019,2,19,4,3,0,2,2,1,1,0,0,0,0.0,0,568892.676755414340000,5939593.594846772000000,10.041079758000024,53.600636591000068,,10.041,53.601
158181,158182,2,4,5,408,2019,2,17,2,2,5,3,1,0,1,1,0,0,0.0,0,567804.603798415510000,5940541.904915493000000,10.024846447000073,53.609301025000036,,10.025,53.609
158187,158188,2,4,8,419,2019,2,12,6,3,3,2,0,0,1,1,0,0,0.0,0,567902.091873569410000,5937363.235506134100000,10.025627553000049,53.580721424000046,,10.026,53.581
158188,158189,2,2,1,203,2019,2,11,7,3,6,7,0,0,1,0,1,0,0.0,0,562630.873234303670000,5933988.606379350600000,9.945344230000046,53.551048441000034,,9.945,53.551
158190,158191,2,5,2,507,2019,2,15,7,3,5,2,0,0,1,1,0,0,0.0,0,571668.505744654690000,5936963.174858657600000,10.082414658000062,53.576624950000053,,10.082,53.577
158195,158196,2,2,1,201,2019,2,8,2,3,4,2,0,0,1,0,0,0,0.0,1,562996.683022766370000,5933310.876781221500000,9.950728369000046,53.544913676000078,,9.951,53.545
158197,158198,2,1,16,137,2019,2,17,2,3,0,6,0,0,1,1,0,0,0.0,0,565607.177412160670000,5926420.103025833100000,9.988676233000035,53.482664516000057,,9.989,53.483
158204,158205,2,3,6,318,2019,2,7,6,2,6,6,0,0,1,0,1,0,0.0,0,563259.161730239170000,5940305.989533327500000,9.956106437000074,53.607749340000055,,9.956,53.608
158206,158207,2,1,1,102,2019,2,8,6,3,5,2,0,0,1,1,0,0,0.0,0,565319.778420054350000,5933600.721923291700000,9.985842812000044,53.547234778000075,,9.986,53.547
158209,158210,2,1,4,112,2019,2,10,4,2,0,7,0,1,1,1,0,0,0.0,0,563597.082588046790000,5933767.516673501600000,9.959880900000030,53.548945286000048,,9.96,53.549
158212,158213,2,2,1,205,2019,2,14,1,3,5,3,0,1,1,1,0,0,0.0,0,563293.913285313170000,5934452.752604067300000,9.955444541000077,53.555140369000071,,9.955,53.555
158215,158216,2,3,7,319,2019,2,19,5,3,5,2,2,0,1,1,0,0,0.0,0,560751.859495166690000,5943312.586420204500000,9.918802906000053,53.635067346000028,,9.919,53.635
158216,158217,2,4,4,407,2019,2,7,6,3,1,5,0,1,1,1,0,0,0.0,0,566832.597845068200000,5940583.590171104300000,10.010166335000065,53.609800548000067,,10.01,53.61
158217,158218,2,2,3,209,2019,2,16,3,3,6,2,0,0,1,0,1,0,0.0,0,562359.822633963080000,5935360.233167655800000,9.941527294000025,53.563408024000069,,9.942,53.563
158222,158223,2,2,1,204,2019,2,19,7,3,3,7,2,0,1,1,0,0,0.0,0,562514.985107658430000,5934535.596604809200000,9.943704670000045,53.555978257000049,,9.944,53.556
158225,158226,2,7,4,705,2019,2,13,4,3,5,3,0,0,1,1,0,0,0.0,0,565575.989046647210000,5922808.616900190700000,9.987452705000067,53.450210585000036,,9.987,53.45
158230,158231,2,5,18,526,2019,2,13,6,3,4,2,0,0,1,1,0,0,0.0,0,576338.732939189300000,5939394.887383438600000,10.153529211000034,53.597819195000056,,10.154,53.598
158232,158233,2,1,3,108,2019,2,17,1,3,3,2,0,0,1,1,0,0,0.0,0,565527.865484930570000,5934815.845520148100000,9.989237553000066,53.558129473000065,,9.989,53.558
158236,158237,2,6,1,601,2019,2,11,7,3,1,5,0,0,1,1,0,0,0.0,0,580125.178169086580000,5927584.847550153700000,10.207706023000071,53.491121933000045,,10.208,53.491
158241,158242,2,1,7,119,2019,2,15,4,3,3,2,0,0,1,1,0,0,0.0,0,568732.014164612630000,5934229.633070929000000,10.037471388000029,53.552451335000057,,10.037,53.552
158243,158244,2,4,4,407,2019,2,14,3,3,5,2,0,1,1,1,0,0,0.0,0,565803.688846556470000,5939711.621104160300000,9.994432979000067,53.602094267000041,,9.994,53.602
158245,158246,2,2,8,220,2019,2,16,6,3,5,3,0,1,1,1,0,0,0.0,0,556969.473367235620000,5939138.751146545600000,9.860842449000074,53.597980430000064,,9.861,53.598
158248,158249,2,1,3,105,2019,2,15,7,3,0,7,0,0,1,0,0,0,0.0,0,564502.197289160450000,5933574.502051441000000,9.973499979000053,53.547100198000066,,9.973,53.547
158250,158251,2,3,1,308,2019,2,8,4,3,5,3,0,1,1,1,0,0,0.0,0,563562.732636615630000,5936150.964102946200000,9.959847319000062,53.570370250000053,,9.96,53.57
158256,158257,2,5,10,518,2019,2,16,4,3,4,6,0,0,1,1,0,0,0.0,0,572908.172826251950000,5946788.465513188400000,10.103434331000074,53.664752275000069,,10.103,53.665
158257,158258,2,4,8,422,2019,2,15,2,3,5,3,0,0,1,1,0,0,0.0,0,568853.537749659270000,5936298.425382318000000,10.039761255000030,53.571027850000064,,10.04,53.571
158259,158260,2,3,1,309,2019,2,16,3,3,0,7,0,0,1,0,0,0,0.0,0,564100.898267678920000,5936410.818084245500000,9.968026114000054,53.572640156000034,,9.968,53.573
158262,158263,2,1,16,137,2019,2,6,5,3,2,6,2,0,1,1,0,0,0.0,1,566312.575642920100000,5925766.826509024900000,9.999166603000049,53.476704902000051,,9.999,53.477
158268,158269,2,5,17,525,2019,2,11,7,3,1,7,0,0,1,1,0,0,0.0,0,576685.442766811700000,5946594.889192825200000,10.160541334000072,53.662472355000034,,10.161,53.662
158270,158271,2,4,4,407,2019,2,11,2,3,1,6,0,0,1,1,0,0,0.0,0,566471.845859467980000,5940279.990870986100000,10.004649771000061,53.607117958000060,,10.005,53.607
158271,158272,2,4,13,432,2019,2,8,2,3,5,3,0,0,1,1,0,0,0.0,0,566039.813257162460000,5947430.545296041300000,9.999639495000054,53.671435294000048,,10.0,53.671
158272,158273,2,5,5,513,2019,2,16,2,3,5,2,0,0,1,1,0,0,0.0,0,574225.254206848330000,5937714.099237516500000,10.121200004000059,53.583017824000081,,10.121,53.583
158277,158278,2,2,8,220,2019,2,10,4,3,1,5,0,0,1,1,0,0,0.0,0,557365.135062833320000,5938246.867094075300000,9.866656324000076,53.589921467000067,,9.867,53.59
158280,158281,2,7,9,710,2019,2,14,3,3,5,3,0,0,1,1,0,0,0.0,0,562691.802775042130000,5923570.577865835300000,9.944180723000045,53.457409751000057,,9.944,53.457
158283,158284,2,4,13,432,2019,2,8,3,3,0,2,0,1,1,1,0,0,0.0,0,566857.338974659330000,5944963.699486328300000,10.011481250000031,53.649161764000041,,10.011,53.649
158289,158290,2,3,1,309,2019,2,10,5,3,5,3,0,0,1,1,0,0,0.0,0,564117.432303435170000,5935753.181177062900000,9.968140755000036,53.566727767000032,,9.968,53.567
158291,158292,2,3,9,321,2019,2,17,6,3,0,7,1,0,1,0,0,0,0.0,0,560943.937267523260000,5938430.856613429300000,9.920752362000030,53.591171262000046,,9.921,53.591
158293,158294,2,3,6,318,2019,2,15,4,3,5,3,0,0,1,1,0,0,0.0,0,564264.374000000770000,5944219.585000002800000,9.972104933000026,53.642799233000062,,9.972,53.643
158303,158304,2,5,6,514,2019,2,16,4,3,0,6,0,0,1,0,0,0,0.0,0,572935.858393537810000,5939308.747208500300000,10.102100054000061,53.597529632000033,,10.102,53.598
158304,158305,2,5,12,520,2019,2,9,2,2,5,3,0,0,1,1,0,0,0.0,0,569478.257985564880000,5944740.789432760300000,10.051075978000028,53.646816986000033,,10.051,53.647
158306,158307,2,2,8,220,2019,2,15,3,3,3,2,0,0,1,1,0,0,0.0,0,557337.735985864890000,5938989.133017312700000,9.866378904000044,53.596595581000031,,9.866,53.597
158308,158309,2,3,6,318,2019,2,8,6,3,6,7,0,0,1,0,1,0,0.0,0,562943.855211975980000,5941665.751934154000000,9.951616355000056,53.620007851000082,,9.952,53.62
158317,158318,2,4,2,404,2019,2,17,7,3,5,7,1,0,1,1,0,0,0.0,0,565227.810289273970000,5937806.775698903900000,9.985333256000047,53.585047036000049,,9.985,53.585
158329,158330,2,4,1,402,2019,3,19,6,3,1,5,1,0,1,1,0,0,0.0,0,564315.412643011660000,5937602.037863425900000,9.971510544000068,53.583319705000065,,9.972,53.583
158331,158332,2,1,4,111,2019,3,16,6,3,0,7,0,0,1,0,0,0,1.0,0,563816.284873223860000,5934602.482724368600000,9.963359279000031,53.556422798000028,,9.963,53.556
158332,158333,2,1,16,137,2019,2,8,2,3,5,2,0,0,1,1,0,0,0.0,0,565881.720000001600000,5930343.900000000400000,9.993637073000059,53.517894641000055,,9.994,53.518
158333,158334,2,1,16,137,2019,2,5,5,3,1,5,2,1,1,0,0,0,0.0,1,565160.979383269320000,5930970.281288407700000,9.982898835000071,53.523613965000038,,9.983,53.524
158337,158338,2,5,17,525,2019,2,13,5,3,2,6,0,0,1,1,0,0,0.0,0,576693.726735811680000,5944815.906561302000000,10.160227592000069,53.646484147000081,,10.16,53.646
158340,158341,2,1,2,103,2019,3,8,6,3,5,2,0,0,1,1,0,0,0.0,0,565944.024826912210000,5933180.083365794300000,9.995174050000060,53.543376372000068,,9.995,53.543
158341,158342,2,6,1,601,2019,2,7,3,3,5,3,0,0,1,0,0,0,0.0,1,580295.018169960940000,5928516.086944920900000,10.210503697000036,53.499464786000033,,10.211,53.499
158346,158347,2,7,14,715,2019,2,13,5,2,2,6,0,0,1,0,0,0,0.0,0,556713.534392994830000,5924942.225261278500000,9.854403047000062,53.470415253000056,,9.854,53.47
158347,158348,2,6,2,602,2019,2,17,5,3,5,2,1,0,1,1,0,0,0.0,0,579836.223833584230000,5927198.145381083700000,10.203253371000073,53.487690677000046,,10.203,53.488
158349,158350,2,5,7,515,2019,2,11,5,3,5,2,0,0,1,1,0,0,0.0,0,573651.381534558720000,5942354.370913669500000,10.113629773000071,53.624800007000033,,10.114,53.625
158351,158352,2,5,18,526,2019,2,17,5,2,6,7,0,0,1,0,1,0,0.0,0,576569.739560188730000,5939833.194883769400000,10.157126746000074,53.601724432000026,,10.157,53.602
158355,158356,2,1,5,114,2019,2,17,2,3,1,5,0,0,1,1,0,0,0.0,0,567232.386517696080000,5934240.090390432600000,10.014841539000031,53.552739502000065,,10.015,53.553
158357,158358,2,5,3,510,2019,2,16,2,3,6,3,0,0,1,0,1,0,0.0,0,570552.278743070550000,5936365.870898541100000,10.065424463000056,53.571408298000051,,10.065,53.571
158360,158361,2,3,8,320,2019,2,7,5,3,0,7,0,0,1,0,0,0,0.0,1,558941.193829491730000,5940332.931525481900000,9.890858245000061,53.608495022000056,,9.891,53.608
158361,158362,2,3,6,318,2019,2,18,5,3,4,6,2,0,1,1,0,0,0.0,0,563302.067167036240000,5940574.829178627600000,9.956809434000036,53.610160288000031,,9.957,53.61
158365,158366,2,3,6,318,2019,2,15,3,3,5,3,0,0,1,1,0,0,0.0,0,562509.914631694560000,5941535.066411569700000,9.945030576000022,53.618885319000071,,9.945,53.619
158366,158367,2,2,3,209,2019,2,17,5,3,6,4,0,0,1,0,1,0,0.0,0,562435.350582928400000,5935417.607115231500000,9.942678934000071,53.563914684000054,,9.943,53.564
158374,158375,2,5,6,514,2019,3,12,3,3,5,3,0,0,1,1,0,0,0.0,0,573713.076339215970000,5939712.148080989700000,10.113937188000023,53.601046197000073,,10.114,53.601
158375,158376,2,5,18,526,2019,3,20,3,2,5,3,2,1,1,1,0,0,0.0,0,577810.982985893260000,5940821.071204453700000,10.176126842000031,53.610419277000062,,10.176,53.61
158377,158378,2,5,11,519,2019,3,16,3,3,5,3,0,0,1,1,0,0,0.0,0,572204.704787084830000,5945508.140907863200000,10.092492188000051,53.653343877000054,,10.092,53.653
158381,158382,2,4,5,413,2019,3,9,3,3,5,3,0,0,1,1,0,0,0.0,0,566574.481959898960000,5937309.617528535400000,10.005566651000038,53.580409755000062,,10.006,53.58
158384,158385,2,3,1,303,2019,3,19,3,3,0,7,1,1,1,1,0,0,0.0,0,562872.747896387240000,5936909.486500250200000,9.949582324000062,53.577270475000034,,9.95,53.577
158385,158386,2,3,1,302,2019,3,8,3,3,5,3,0,0,1,1,0,0,0.0,0,562754.787893459200000,5937472.548437785400000,9.947914221000076,53.582345019000059,,9.948,53.582
158395,158396,2,5,8,516,2019,3,17,2,3,5,3,0,0,1,1,0,0,0.0,0,569830.369343469850000,5940223.126538353000000,10.055388226000048,53.606170086000077,,10.055,53.606
158396,158397,2,2,10,222,2019,3,13,2,3,5,3,0,1,1,1,0,0,0.0,0,555636.609728404320000,5934724.717059677500000,9.839917765000052,53.558452098000032,,9.84,53.558
158397,158398,2,2,1,205,2019,3,8,2,3,0,3,0,1,1,1,0,0,0.0,0,562847.918221204540000,5934011.352515040000000,9.948624366000047,53.551226933000066,,9.949,53.551
158409,158410,2,1,1,102,2019,3,13,1,3,5,3,0,0,1,0,0,0,0.0,0,565711.495519155640000,5933818.752850480400000,9.991799671000024,53.549145403000068,,9.992,53.549
158411,158412,2,1,11,128,2019,3,20,7,3,4,2,2,0,1,1,0,0,0.0,0,571990.425888287830000,5934242.942922374200000,10.086648861000072,53.552134264000074,,10.087,53.552
158414,158415,2,5,3,510,2019,3,17,7,3,5,3,0,0,1,1,0,0,0.0,0,570768.361122876410000,5936383.066309334700000,10.068690842000024,53.571533731000045,,10.069,53.572
158419,158420,2,3,5,317,2019,3,8,7,3,5,3,0,0,1,1,0,0,0.0,0,564136.091948692690000,5939322.354647574900000,9.969155990000047,53.598802579000051,,9.969,53.599
158420,158421,2,2,4,213,2019,3,11,7,3,0,3,0,0,1,1,0,0,0.0,0,561439.118879080750000,5934050.700743505700000,9.927370823000047,53.551747322000040,,9.927,53.552
158425,158426,2,1,7,120,2019,3,22,6,3,5,3,2,0,1,1,0,0,0.0,0,568008.932687507940000,5934378.023644717400000,10.026591092000047,53.553879109000036,,10.027,53.554
158427,158428,2,5,18,526,2019,3,13,6,3,3,2,0,0,1,1,0,0,0.0,0,575713.034412307660000,5939674.965062378000000,10.144144586000039,53.600426933000051,,10.144,53.6
158433,158434,2,4,4,407,2019,3,8,6,3,5,2,0,0,1,1,0,0,0.0,0,567366.528148286040000,5941147.203336622600000,10.018357112000047,53.614797403000068,,10.018,53.615
158440,158441,2,7,1,702,2019,3,18,5,3,5,3,1,0,1,1,0,0,0.0,0,565041.056089879010000,5923909.026861708600000,9.979626501000041,53.460166734000040,,9.98,53.46
158448,158449,2,5,9,517,2019,3,15,5,3,3,2,0,0,1,1,0,0,0.0,0,572129.535151349380000,5943390.788941709300000,10.090863879000040,53.634325980000028,,10.091,53.634
158453,158454,2,3,8,320,2019,3,6,5,3,5,3,0,0,1,1,0,0,0.0,0,559888.560948240570000,5938877.991992600300000,9.904895607000071,53.595311473000038,,9.905,53.595
158455,158456,2,3,3,314,2019,3,8,5,3,3,2,0,0,1,1,0,0,0.0,0,565703.620320172050000,5937566.951192364100000,9.992469179000068,53.582832285000052,,9.992,53.583
158460,158461,2,6,6,607,2019,3,19,4,3,4,2,2,0,1,1,0,0,0.0,0,578272.493248077110000,5918269.901405062500000,10.177469855000027,53.407688818000054,,10.177,53.408
158466,158467,2,5,2,507,2019,3,12,4,3,4,2,0,0,1,1,0,0,0.0,0,571010.451077084060000,5937269.077796272900000,10.072547519000068,53.579463589000056,,10.073,53.579
158467,158468,2,5,7,515,2019,3,14,4,3,3,2,0,0,1,1,0,0,0.0,0,571021.715493394060000,5940666.436104781900000,10.073491352000076,53.609993956000039,,10.073,53.61
158469,158470,2,5,9,517,2019,3,15,4,3,5,3,0,0,1,1,0,0,0.0,0,570310.803280605000000,5943137.215041255600000,10.063305934000027,53.632294588000036,,10.063,53.632
158472,158473,2,3,8,320,2019,3,19,4,3,5,3,2,0,1,1,0,0,0.0,0,559866.973552953450000,5940385.499061103900000,9.904859007000027,53.608862501000033,,9.905,53.609
158473,158474,2,1,5,114,2019,3,1,4,3,5,2,2,0,1,1,0,0,0.0,0,566507.760391891930000,5934715.579175943500000,10.004006665000077,53.557105115000070,,10.004,53.557
158475,158476,2,7,13,714,2019,3,20,3,3,5,3,2,0,1,1,0,0,0.0,0,558832.481503563930000,5925837.140239398900000,9.886488996000026,53.478225938000037,,9.886,53.478
158476,158477,2,6,5,606,2019,3,17,3,3,5,3,0,0,1,1,0,0,0.0,0,580090.091000000950000,5920648.009000003300000,10.205410121000057,53.428787720000059,,10.205,53.429
158477,158478,2,1,13,131,2019,3,18,3,3,0,7,1,0,1,0,0,0,0.0,0,572947.343209274110000,5930590.413456467900000,10.100238634000050,53.519177050000053,,10.1,53.519
158482,158483,2,5,9,517,2019,3,18,3,3,0,7,1,0,1,0,0,0,0.0,0,569911.808656289240000,5943610.683762589500000,10.057379494000031,53.636603059000038,,10.057,53.637
158484,158485,2,3,8,320,2019,3,16,3,3,4,2,0,0,1,1,0,0,0.0,0,559607.332227311100000,5940542.170015715100000,9.900965168000028,53.610300169000027,,9.901,53.61
158487,158488,2,3,9,321,2019,3,12,3,1,5,2,0,0,1,0,0,0,1.0,0,561985.584738057110000,5936407.893675658900000,9.936085680000076,53.572868071000073,,9.936,53.573
158489,158490,2,1,4,112,2019,3,14,3,3,5,2,0,0,1,1,0,0,0.0,0,564238.427957184610000,5933876.202774215500000,9.969581641000048,53.549844010000072,,9.97,53.55
158491,158492,2,7,10,711,2019,3,19,2,3,1,5,2,1,1,1,0,0,0.0,0,563592.089259572330000,5923836.107170473800000,9.957791285000042,53.459688286000073,,9.958,53.46
158495,158496,2,5,9,517,2019,3,17,2,3,3,2,0,1,1,1,0,0,0.0,0,570542.431861132380000,5943977.468524465300000,10.066998716000057,53.639814705000049,,10.067,53.64
158496,158497,2,4,13,432,2019,3,15,2,3,5,3,0,1,1,1,0,0,0.0,0,567772.191190936600000,5947252.575893692700000,10.025818947000062,53.669614161000027,,10.026,53.67
158500,158501,2,1,5,114,2019,3,16,2,3,1,5,2,0,1,1,0,0,0.0,0,566748.204666686240000,5934634.473239162900000,10.007618496000021,53.556345681000039,,10.008,53.556
158518,158519,2,1,3,105,2019,3,13,7,3,6,4,0,1,1,0,1,0,0.0,0,564522.798806675710000,5933375.404877379500000,9.973769784000069,53.545308320000061,,9.974,53.545
158521,158522,2,5,6,514,2019,3,15,6,3,5,3,0,0,1,0,0,0,0.0,0,572929.872552222570000,5939306.430239250900000,10.102009081000062,53.597509643000080,,10.102,53.598
158523,158524,2,5,5,513,2019,3,20,6,3,5,3,2,0,1,1,0,0,0.0,0,574596.026116865690000,5938150.481768764600000,10.126903787000060,53.586886900000081,,10.127,53.587
158525,158526,2,4,1,401,2019,3,16,6,3,3,5,0,1,1,1,0,0,0.0,0,564710.250206717290000,5937695.025937151200000,9.977493059000040,53.584106838000082,,9.977,53.584
158527,158528,2,3,1,308,2019,3,10,6,3,5,3,0,1,1,1,0,0,0.0,0,563861.968367537480000,5936121.064803635700000,9.964359199000057,53.570065199000055,,9.964,53.57
158528,158529,2,3,3,314,2019,3,15,6,3,1,5,0,1,1,1,0,0,0.0,0,565296.081350475550000,5937544.442052632600000,9.986309500000061,53.582680891000052,,9.986,53.583
158529,158530,2,1,3,108,2019,3,16,6,3,5,3,0,1,1,1,0,0,0.0,0,565783.593032157980000,5934781.305801821900000,9.993090223000024,53.557787070000074,,9.993,53.558
158530,158531,2,6,2,602,2019,3,10,5,3,5,3,0,1,1,1,0,0,0.0,0,580348.735405915420000,5927235.594316653900000,10.210985399000037,53.487949217000050,,10.211,53.488
158531,158532,2,1,6,118,2019,3,6,5,3,4,2,0,1,1,1,0,0,0.0,0,568838.034647036340000,5933600.583604721400000,10.038932937000027,53.546784103000050,,10.039,53.547
158535,158536,2,2,4,211,2019,3,9,5,2,5,2,0,1,1,1,0,0,0.0,0,561479.420041628180000,5934829.579186292400000,9.928132236000067,53.558742702000075,,9.928,53.559
158536,158537,2,3,2,312,2019,3,15,5,3,5,3,0,1,1,1,0,0,0.0,0,565314.194454881360000,5936154.427142642400000,9.986292248000041,53.570186262000050,,9.986,53.57
158537,158538,2,1,1,102,2019,3,17,5,3,3,6,1,1,1,1,0,0,0.0,0,565943.967583393680000,5933786.505562100600000,9.995301047000055,53.548826444000042,,9.995,53.549
158540,158541,2,5,18,526,2019,3,21,4,3,6,6,2,0,1,0,1,0,0.0,0,575971.072099904530000,5941016.180639734500000,10.148370055000044,53.612442701000077,,10.148,53.612
158541,158542,2,5,2,506,2019,3,16,4,3,5,3,0,1,1,1,0,0,0.0,0,570815.802839236330000,5937286.550851648700000,10.069612065000058,53.579646936000074,,10.07,53.58
158545,158546,2,4,7,416,2019,3,12,4,3,5,2,0,1,1,0,0,0,1.0,0,567850.867292173210000,5935495.783411517700000,10.024448199000062,53.563945031000060,,10.024,53.564
158549,158550,2,2,8,220,2019,3,12,4,3,5,2,0,1,1,1,0,0,0.0,0,556539.603646333330000,5939155.808990446900000,9.854350753000063,53.598180285000069,,9.854,53.598
158551,158552,2,3,8,320,2019,3,5,4,3,3,2,2,1,1,1,0,0,0.0,0,559855.347000001000000,5938016.913000000600000,9.904228582000030,53.587576394000052,,9.904,53.588
158553,158554,2,3,1,303,2019,3,10,4,3,1,5,0,1,1,1,0,0,0.0,0,562658.837784081700000,5937208.579176757500000,9.946412111000029,53.579984115000059,,9.946,53.58
158557,158558,2,2,4,213,2019,3,0,4,3,5,3,2,1,1,1,0,0,0.0,0,561440.305065051650000,5933899.372351337200000,9.927358988000037,53.550387131000036,,9.927,53.55
158563,158564,2,4,13,432,2019,3,9,3,3,5,3,0,0,1,1,0,0,0.0,0,566064.819675786420000,5948374.369338925900000,10.000218876000076,53.679914315000076,,10.0,53.68
158567,158568,2,2,8,220,2019,3,22,3,3,4,2,2,1,1,1,0,0,0.0,0,557994.924218712370000,5938103.514656059400000,9.876143135000064,53.588563802000067,,9.876,53.589
158574,158575,2,5,11,519,2019,3,6,2,3,5,2,1,1,1,1,0,0,0.0,0,570355.779574208890000,5947264.076850023100000,10.064920181000048,53.669376203000070,,10.065,53.669
158577,158578,2,4,6,415,2019,3,16,2,3,1,5,0,0,1,1,0,0,0.0,0,568461.307350994090000,5936561.723406065300000,10.033896948000063,53.573445464000031,,10.034,53.573
158578,158579,2,3,8,320,2019,3,7,2,3,5,3,0,1,1,1,0,0,0.0,0,559852.166703499850000,5938016.697283819300000,9.904180503000021,53.587574818000064,,9.904,53.588
158586,158587,2,5,4,512,2019,3,6,7,2,4,6,2,1,1,1,0,0,0.0,1,574349.578441511840000,5936135.017276974400000,10.122701522000057,53.568809273000056,,10.123,53.569
158590,158591,2,1,11,128,2019,3,4,7,3,9,1,2,0,1,1,0,0,0.0,0,571624.007869610560000,5933916.735997330400000,10.081044379000048,53.549252760000059,,10.081,53.549
158595,158596,2,5,6,514,2019,3,11,7,3,5,3,0,0,1,1,0,0,0.0,0,574975.115448774770000,5942243.589203300000000,10.133614055000066,53.623616580000032,,10.134,53.624
158596,158597,2,1,8,126,2019,3,7,6,3,5,3,1,1,1,1,0,0,0.0,0,570182.748895962720000,5933896.774626789600000,10.059290636000071,53.549267989000043,,10.059,53.549
158603,158604,2,4,5,410,2019,3,17,7,3,1,5,0,0,1,1,0,0,0.0,0,566788.243528603580000,5937885.769231507600000,10.008918146000042,53.585560540000074,,10.009,53.586
158605,158606,2,1,4,111,2019,3,12,6,3,6,6,0,0,1,0,1,0,0.0,0,563611.639405362310000,5933863.657664906200000,9.960120133000032,53.549807574000056,,9.96,53.55
158616,158617,2,2,4,214,2019,3,18,7,3,3,5,1,0,1,1,0,0,0.0,0,561647.599936464800000,5933909.784177284700000,9.930489426000065,53.550456408000059,,9.93,53.55
158619,158620,2,2,2,207,2019,3,12,7,3,0,7,0,0,1,1,0,0,0.0,0,563948.849561478940000,5935466.611392254000000,9.965536976000067,53.564172852000070,,9.966,53.564
158620,158621,2,3,3,314,2019,3,11,5,3,0,3,0,1,1,1,0,0,0.0,0,565502.261095181110000,5937465.811610784400000,9.989406870000039,53.581948511000064,,9.989,53.582
158629,158630,2,7,10,711,2019,3,17,4,3,0,7,1,1,1,0,0,0,0.0,0,564175.960000000890000,5924012.217000000200000,9.966619829000024,53.461200256000041,,9.967,53.461
158640,158641,2,5,7,515,2019,3,13,6,3,0,7,0,0,1,0,0,0,0.0,0,570949.835715029390000,5941321.822775295000000,10.072554373000060,53.615893606000043,,10.073,53.616
158641,158642,2,5,5,513,2019,3,18,4,3,5,2,2,1,1,1,0,0,0.0,0,573419.046939972790000,5937553.557068655300000,10.108986696000045,53.581688542000052,,10.109,53.582
